track_id,track_popularity,track_album_id,processed_track_name,track_length,track_word_count,track_sentiment,processed_track_artist,artist_length,artist_word_count,artist_sentiment,processed_track_album_name,album_length,album_word_count,album_sentiment,track_album_release_year,track_album_release_month,track_album_release_day
0OI7AFifLSoGzpb8bdBLLV,73,3U1X1wd3lX7EteWYhS2hpT,home machine gun kelly x ambassador bebe rexha,46,8,0.0,machine gun kelly,17,3,0.0,home machine gun kelly x ambassador bebe rexha bright album,59,10,0.7000000000000001,2017,11,18
4Hqh0dS4x07zuRw6eBTO7p,79,7HUt8oIXR90aLnzugUXM6U,2020,4,1,0.0,lil tjay,8,2,0.0,2020,4,1,0.0,2020,1,1
1t2DpS6WxY0JGX3IJCLQfQ,1,29iTOzaCsL7LizdOak5MrQ,little lover,12,2,-0.1875,nick broadhurst,15,2,0.0,little lover,12,2,-0.1875,2015,11,12
4cG3yeSTHN4FsrjQBnIUFB,28,2fbSBp7wRsUgNmDuiq5RDo,like boy,8,2,0.0,pards,5,1,0.0,like boy,8,2,0.0,2019,5,3
7JCi89HGiURxFpr6NITY7q,73,1lNM7RF1SVUs66OtLj4MQh,snapping,8,1,0.0,chung ha,8,2,0.0,flourishing,11,1,0.0,2019,6,24
5Shjuje8PRcX7ueEVajrLH,63,4shNfMW19y4WnkuhCHum19,loco contigo j balvin tyga cedric gervais remix,47,8,0.0,dj snake,8,2,0.0,loco contigo j balvin tyga cedric gervais remix,47,8,0.0,2019,8,9
600oiqLkQIJ85HvQGIQWvO,75,4BSDAmxxjYJnePMfh8kSJM,last time,9,2,0.0,script,6,1,0.0,sunset full moon,16,3,0.35,2019,11,8
66S14BkJDxgkYxLl5DCqOz,74,7hPq9fDWwXPo1tT0oi3XcM,im gon na 500 mile,18,5,0.0,proclaimers,11,1,0.0,finest,6,1,0.0,2003,9,1
2jv5jGgC1iFQ9Ury2ci9Y4,42,2wMavIKnu6feFNOeQ1hVwf,much pain,9,2,0.2,ja rule,7,2,0.0,pain love,9,2,0.5,2001,1,1
5e0vgBWfwToyphURwynSXa,62,6UjZgFbK6CQptu8aOobzPV,run away,8,2,0.0,carly rae jepsen,16,3,0.0,emotion,7,1,0.0,2015,8,21
1xdX1w6KGFO9loueFixYVB,0,4cIqgSffyJvp7aUeOKBfZE,make noise skidka remix radio edit feat ben mcinerney,53,9,0.0,swanky tune,11,2,0.0,make noise remixes,18,3,0.0,2013,3,12
6wSIhcotMYMwAwcO21uZCl,35,1kkb8xlG9yssEVsWKiEtAB,liar remastered 2011,20,3,0.0,queen,5,1,0.0,queen 2011 remaster,19,3,0.0,1973,7,13
4QVOTT9CM2ftSLwnYGNDjd,14,71xFWYFtiHC8eP99QB30AA,stan,4,1,0.0,eminem,6,1,0.0,curtain call deluxe,19,3,0.6,2005,12,6
4r8hRPbidDIoDPphxi78aY,15,5F47pY1Lmj3DXPg1mzLjkE,got u,5,2,0.0,duke dumont,11,2,0.0,got u,5,2,0.0,2014,1,1
5MZjzyQUEhrfDnnzGsLqnx,49,3FBMW2xQO1i4wwRBD7hdds,hendrix,7,1,0.0,wyclef jean,11,2,0.0,jouvert deluxe edition,22,3,0.6,2017,2,3
1PHtrsNSX7kT1xvmL6JPbi,39,4Nax07OemHo5s4focWE45A,senora,6,1,0.0,kate candela,12,2,0.0,senora,6,1,0.0,2020,1,2
6uIk27ADwVYHMSlOXtgEOv,45,2XpLbDgssTyK3AmeQlfUL3,caliente,8,1,0.0,dyland lenny,12,2,0.0,world,5,1,0.0,2010,3,2
47Bg6IrMed1GPbxRgwH2aC,81,51pSyGziPFv8ajzF7ilUAr,best friend,11,2,1.0,rex orange county,17,3,0.0,best friend,11,2,1.0,2017,1,25
6Qyc6fS4DsZjB2mRW9DsQs,77,4UMjBXcRqIgMZ1XumU2x5T,iris,4,1,0.0,goo goo doll,12,3,0.0,dizzy girl,10,2,0.0,1998,9,11
50SmHk0eKtiMT8QPt4dJkN,39,5alhJcqITAVC4o6f8qGO0Z,,0,0,0.0,mustard,7,1,0.0,ghetto,6,1,0.0,2017,12,15
4QtkVr6LwhkB91LhyB2O3e,41,2U7t67tqrgQHexFBMPiu62,mi fe,5,2,0.0,natan el profeta,16,3,0.0,mi fe,5,2,0.0,2018,2,16
4IeogZMcSklkHiUvVj3Rlr,41,43jk8gnCO6C0YenwPZpIhv,raul en el baul,15,4,0.0,india marte,11,2,0.0,raul en el baul,15,4,0.0,2019,6,21
1xI2JdhG9F318QvibkfZym,32,1OnLYfZdwlXTs9EMOgK1O2,trixx,5,1,0.0,olivier c,9,2,0.0,trixx,5,1,0.0,2019,11,26
7vAVuNs41gDdzfSiMEtJ41,26,59WoEUTqWN7yx7U2I0Tw9s,wasted thunder,14,2,-0.2,hotel apache,12,2,0.0,wasted thunder,14,2,-0.2,2017,9,22
7xz4JjmcUyxjLb4ra2rk8q,0,5BofYSCt13mhMt4WkIJr7O,bad blood alternate mix,23,4,-0.3499999999999999,ministry,8,1,0.0,music inspired motion picture matrix,36,5,0.0,1999,3,30
4dYLOPfFc3mAErEJwr2Oo2,21,64hcdH7h8noDQg9Zr5COkc,midnight,8,1,0.0,eric clapton,12,2,0.0,cream clapton,13,2,0.0,1995,3,7
0jVAASD83TspRi2gG53o6R,55,4bPg3cepOhvfIjBn1lHoZ9,time come,9,2,0.0,gordon,6,1,0.0,time come,9,2,0.0,2018,10,9
3BC5s3KuoL1lhtllHkY4lV,1,4HQAV590YcGCUIfSIlLyWD,wizard radio edit,17,3,0.0,martin garrix,13,2,0.0,wizard,6,1,0.0,2013,12,16
7J0FbNB76UF1rNqTLxN1Ak,41,5s53VlwJqFbs7ZW4BVm8mI,much love feat charly black stevie appleton,43,7,0.16666666666666669,afro bros,9,2,0.0,much love feat charly black stevie appleton,43,7,0.16666666666666669,2018,3,9
7KA4W4McWYRpgf0fWsJZWB,79,2nkto6YNI4rUYTLqEwWJ3o,see feat kali uchis,19,4,0.0,tyler creator,13,2,0.0,flower boy,10,2,0.0,2017,7,21
4dVJyyeCPEONr44NIrXvie,55,0WMr3ulx5Mzi1B3C8LsHVA,jam,3,1,0.0,logic,5,1,0.0,bobby tarantino,15,2,0.0,2016,7,1
58s4iqgXFzXhBndBkg2AaD,57,4jUwgH0Zd9DtgKiXFcBuHB,spend life,10,2,0.0,eric benet,10,2,0.0,day life,8,2,0.0,1999,2,25
4UEW50ulvMZj7q2j62wxFh,29,0mulB8qakm5MacvJSUgPhW,,0,0,0.0,kaspiyskiy gruz,15,2,0.0,best,4,1,1.0,2018,1,16
2n1oPHJVMPWJkjgHwVcksY,75,2L2iy4zhRXsmx8rOKMYHRX,must,4,1,0.0,j hus,5,2,0.0,must,4,1,0.0,2019,11,8
4pWfWlnxmtUHVnzuqTTyP7,0,3eF6IFrr23e8Y0kDdhby5U,whats suckaz,12,2,0.0,tjr,3,1,0.0,whats suckaz,12,2,0.0,2013,1,1
1VJ7wyKWyXuhLxCMnk8EMT,38,5Qdrq2LTBnWFpzmzhVVzsa,shake,5,1,0.0,broken witt rebel,17,3,-0.4,broken witt rebel,17,3,-0.4,2017,11,24
2YJ7tTicU1vUmUjYNJROrv,75,3PgIavzkrgnFmiIcurJ7EI,boyfren,7,1,0.0,loveleo,7,1,0.0,boyfren,7,1,0.0,2019,11,15
1IXGILkPm0tOCNeq00kCPa,67,4QxzbfSsVryEQwvPFEV5Iu,cant gryffin remix,18,3,0.0,shawn mendes,12,2,0.0,cant gryffin remix,18,3,0.0,2019,6,20
4WqRkiwm47iNEGdJgOo90m,7,7LyUSP3EvSycIx1omygkm6,truth,5,1,0.0,fredro starr,12,2,0.0,made street,11,2,0.0,2013,12,25
6EnGa6zjRcG01Qhzw6tgzd,33,0r3zNMRGeZUeLrgLQQEd5A,time shine,10,2,0.0,bogenhausen,11,1,0.0,time shine,10,2,0.0,2019,6,28
5DHAUZAwwVxcaUnPeSth5I,0,5P2MgkQozIbyyfJP8dDwtl,two occasion,12,2,0.0,deele,5,1,0.0,best deele,10,2,1.0,2014,9,29
1zB4vmk8tFRmM9UULNzbLB,85,33pt9HBdGlAbRGBHQgsZsU,thunder,7,1,0.0,imagine dragon,14,2,0.0,evolve,6,1,0.0,2017,6,23
0ntQJM78wzOLVeCUAW7Y45,79,5CZR6ljD0x9fTiS4mh9wMp,sex fire,8,2,0.0,king leon,9,2,0.0,night,5,1,0.0,2008,9,23
4osxePfXPhLLm1wlKs79Nw,29,5Y7ts1ioBrV9o2SGvD94K6,feed dada radio edit,20,4,0.0,dada life,9,2,0.0,feed dada,9,2,0.0,2012,1,1
6rVDypmrk2ub86XUF402uU,23,7p2BqqlNgOOtSAkT1CmCPk,like see,8,2,0.0,samuelle,8,1,0.0,living black paradise,21,3,-0.16666666666666666,1990,1,1
34Hdo1qNE9qyx3Pf1TsBbR,40,3duSeqLwUC8DpWhEs11zTW,blackbeak,9,1,0.0,youngblood hawke,16,2,0.0,wake,4,1,0.0,2013,1,1
3jbT1Y5MoPwEIpZndDDwVq,90,7nqA49hzXJWPH4cnM8nk6x,adicto anuel aa ozuna,21,4,0.0,tainy,5,1,0.0,adicto anuel aa ozuna,21,4,0.0,2019,8,22
3z2wLXSa03K4UD6ytjraOJ,10,47UJpYuze0b43FsMvXNrlP,lucky star,10,2,0.3333333333333333,faul wad ad,11,3,0.0,lucky star,10,2,0.3333333333333333,2019,8,30
5Zuc837OCk644co3j45fJn,26,1N5QbISMqZgWhh5Q4zGnkk,rim car de,10,3,0.0,mani sandhu,11,2,0.0,rim car de,10,3,0.0,2019,12,10
6gDJbgtCENoIouUjInc0I3,50,0mwf6u9KVhZDCNVyIi6JuU,never would made,16,3,0.0,teyana taylor,13,2,0.0,ktse,4,1,0.0,2018,6,23
7nGVsZvWnSvQJGkuxTnOrS,38,0zZ55G2YaRaCsaxMzBnPDH,move,4,1,0.0,ayokay,6,1,0.0,come alive 13,13,3,0.1,2019,8,9
1t3HCpt49x27PE1uuy06md,53,1MvF4ulZKH7SaDQs9rE5nc,shouldve known better feat annemarie,36,5,0.5,clean bandit,12,2,0.3666666666666667,love deluxe edition,19,3,0.55,2018,11,30
73IDzojzHitmvwVovPG7V2,49,0LioZXqkOOQV0JZLY1jyoZ,light take u,12,3,0.4,ghostemane,10,1,0.0,plague,6,1,0.0,2016,11,14
3TZwjdclvWt7iPJUnMpgcs,74,2z37UnazitI7yDEF0IjE0v,jump around,11,2,0.0,house pain,10,2,0.0,house pain fine malt lyric,26,5,0.33333333333333337,1992,7,21
2uD8iz9c0XXDFwYgLJez1A,56,1ZMCSHMd585PRKoaPPVRFd,mirame,6,1,0.0,daddy yankee,12,2,0.0,academia de baile salsa reggaeton tango,39,6,0.0,2010,9,9
1D1nixOVWOxvNfWi0UD7VX,76,1meis09isQJFDA65afUTt8,unwritten,9,1,0.0,natasha bedingfield,19,2,0.0,unwritten,9,1,0.0,2004,8,30
1VLzca7LUFQxYAgEVlGeUa,54,3z4efVJv1e3GmoR7PybqHR,hold feat michel zitron julian jordan remix,43,7,0.0,martin garrix,13,2,0.0,2019 remixed,12,2,0.0,2019,12,31
5M9kio8FEFiNKyTDGqksy2,49,0AMC1Y0J0a5yN7lkOSWrJr,bomb dot com v20,16,4,0.0,sleeping siren,14,2,0.0,ear see eye hear,16,4,0.0,2010,3,23
3vls6Nh3JXB0a8sIXhnMTo,1,5GWIzi99vRULKmPMX0LLCF,fast time tahoe,15,3,0.2,elemeno p,9,2,0.0,love disrespect,15,2,0.5,2003,1,1
4pbJqGIASGPr0ZpGpnWkDn,79,7tB40pGzj6Tg0HePj2jWZt,rock remastered,15,2,0.0,queen,5,1,0.0,news world 2011 remaster,24,4,0.0,1977,10,28
33XbI355jYdBpCabA0wp6U,35,56vp0qNFa0zIsdW7D2iaUL,omri,4,1,0.0,fearstbeats,11,1,0.0,omri,4,1,0.0,2018,9,22
72yrTOnehmi3S82axqhEkF,27,4Mn1NZrum4mTCcz5B2EEEK,redline radio edit,18,3,0.0,wolfgang gartner,16,2,0.0,redline radio edit,18,3,0.0,2013,7,22
5AgTL2WmiCvoObA8fpncKs,58,3TZAHSlgnHCF5R4xNVgmOU,despacito,9,1,0.0,luis fonsi,10,2,0.0,shut let dance,14,3,0.0,2017,2,17
1ZcwV0mqWLUvIdKg5sj2RX,34,4nv5GFXmlbxwXfgl9l3Fvy,,0,0,0.0,nogano,6,1,0.0,,0,0,0.0,2015,4,17
3YQ96qkxiEwTLwgu2Izcmq,59,4fe1YmssM6Ugs6UyA7OdGg,kamikaze,8,1,0.0,walk moon,9,2,0.0,nothing,7,1,0.0,2017,11,10
6l9HDwqU46DHCuNyvbmFdP,7,09Cvd1XS0KwCXfMXukpvSS,new soul,8,2,0.13636363636363635,yael naim,9,2,0.0,yael naim,9,2,0.0,2007,10,22
6U1J1IBf0WrwKnUqoSuABj,36,0puDyb8T7FDuUwz7kw96Xs,dance,5,1,0.0,macross 8299,12,2,0.0,idol sakura,11,2,0.0,2017,3,10
6ydEhrdfzhI29D2NBAqUY1,60,416lPCtckkTOPYQslZ6QH1,quimbara,8,1,0.0,johnny pacheco,14,2,0.0,celia johnny,12,2,0.0,1974,1,1
0f7cMUms0ChZDWFxgrFWrS,18,0eIRVceMrYfQ8CwKp6fAok,numb,4,1,-0.6,john nonny,10,2,0.0,numb,4,1,-0.6,2019,5,29
4ccp9ytoMerEU0967Okhu6,40,1D3mTz3srVTGuyCP9RDuyy,futari x party,14,3,0.0,cream,5,1,0.0,futari x party,14,3,0.0,2019,11,27
5Sc7mfH7bm7w9SkZXgQhq5,48,4O2hrJhaLEoZep8HkQgEr4,missed call,11,2,0.0,hogland,7,1,0.0,missed call,11,2,0.0,2018,6,29
0HsE2zUH1uZg7Bnsjf51TM,48,5mhvwiCGKRQ0JPyHeOJAEn,work,4,1,0.0,knox hamilton,13,2,0.0,height,6,1,0.0,2017,3,10
4prKnlKzzw1O8KoxjqExdR,52,0cMzi6MjuV1PYZMPHObpJh,looking like,12,2,0.0,lyre le temp,12,3,0.0,outside box,11,2,0.0,2013,11,11
5AVHiCMW1E7ww3dLIFucRZ,25,2VMFCA6vdGqMMKUS9VVWZ3,turning back,12,2,0.0,mrblack,7,1,0.0,turning back,12,2,0.0,2019,1,30
4Q1grs5HY4n8uDIdoqYHCl,42,6qTd2uORfBAOVIS7mzDfLS,fool gold,9,2,0.0,jill scott,10,2,0.0,woman,5,1,0.0,2015,7,24
5ngSGTy4Tw8cIBCMeIgoc9,62,359nWuHm9IGYkdTm5Xlr72,thug,4,1,0.0,ice cube,8,2,0.0,laugh cry later,15,3,0.15,2006,1,1
3eorMV6czNJXcThtrtVpxf,40,3y6qzQ5ff1yK45AhmZqIuf,criminal,8,1,-0.4,grey,4,1,-0.05,criminal,8,1,-0.4,2019,6,28
1zUz9l0UbmB6Y3ie7AZTaG,28,048JsTsIKUFtYHpsGfR3vj,place kizuna version,20,3,0.0,thelma aoyama,13,2,0.0,ralph break internet original motion picture soundtrack,55,7,0.375,2018,12,19
5RKBwCygT5D8ksFZZz6H7Y,1,2kvd7afhSW4IJkSixa0oIn,devil gon na come,17,4,0.0,various artist,14,2,0.0,dark country 5,14,3,-0.15,2017,10,31
4ArA9naHLP8tM5kCyRlxL7,17,5yySLFZ1l40NXulHeMFkyY,telefone ocupado,16,2,0.0,menestrel,9,1,0.0,telefone ocupado,16,2,0.0,2020,1,15
3vmVl9pPrBthxN5VpfnCev,9,48njdpZV4v6qxdBhgpAOUW,corazon con candado,19,3,0.0,raulin rodriguez,16,2,0.0,corazon con candado,19,3,0.0,2017,10,18
5AVDsyUbuVpVTflSxAB73C,63,0RDGSiZrB2IwG0pYBrhA9k,oh yes rockin best,18,4,1.0,laidback luke,13,2,0.0,oh yes rockin best,18,4,1.0,2019,4,26
0Z26mbSHJ1dkUu7g9DDgif,80,3Fcqa5sb0vVYEEDHzkiOA1,trigger,7,1,0.0,major lazer,11,2,0.0625,trigger,7,1,0.0,2019,10,24
62vIBUC9hTfE4nlT3x90uH,62,2X1vTnHXphROBoaIxomDL3,te contaron mal,15,3,0.0,salsa,5,1,0.0,te contaron mal,15,3,0.0,2019,1,28
3Jg5nON0NCou25hp6zW6sw,59,3Ml2x0cgQtg25yPIaANpZK,fugitivo,8,1,0.0,maikel delacalle,16,2,0.0,fugitivo,8,1,0.0,2019,7,11
5L2BTetlYhS14tN8PYvz7F,34,0mcgdLemGl6VuqGlZFLvMA,coco flosstradamus remix,24,3,0.0,ot genasis,10,2,0.0,coco global remixes,19,3,0.0,2015,3,23
7ga3miIC9Hew9g4M3BsL4Y,0,5Dm8YsdZkSWvfRI4iSa7XB,money cant buy love,19,4,0.5,lebron brother orchestra,24,3,0.0,brooklyn bum fania original remastered,38,5,0.375,2010,9,7
45Egmo7icyopuzJN0oMEdk,79,4CEAev7neETRdqBFtzA8B9,love lie normani,16,3,0.5,khalid,6,1,0.0,love lie normani,16,3,0.5,2018,2,14
1bQhZOoXYqjXs7u7rFXo0h,77,3GNzXsFbzdwM0WKCZtgeNP,,0,0,0.0,james tw,8,2,0.0,chapter,7,1,0.0,2019,4,26
7jEUxosffRXOZ7rNSajygF,6,1kPZdeot5lS7X0a7j4pHIi,move like jagger studio recording voice performance,51,7,0.0,maroon 5,8,2,0.0,move like jagger,16,3,0.0,2011,6,22
3d7W9cysz9P6RpmuNkDnnb,58,6OPRsAMMOah7euti7cEFay,good thing feat kehlani grant remix,35,6,0.7,zedd,4,1,0.0,good thing kehlani remixes,26,4,0.7,2020,1,3
7qEHsqek33rTcFNT9PFqLf,94,5658aM19fA3JVwTK6eQX70,someone loved,13,2,0.7,lewis capaldi,13,2,0.0,divinely uninspired hellish extent,34,4,-0.5,2019,5,17
3CaMvLtGPGANUTBCJ5RkGV,39,5b9DSLvYWCx2L7JNEgd1VF,wild,4,1,0.1,kovan,5,1,0.0,wild,4,1,0.1,2017,9,16
5hw37TaGIYgzoojkxo16yz,43,6ipcyuKfyFsoLbWEVJSZdb,better,6,1,0.5,jared moreno,12,2,0.0,better,6,1,0.5,2019,12,20
5pKBCp3tRnM0VmNW4QL08v,2,5ccaXhesN66ocWe37mVlzo,booty,5,1,0.0,jennifer lopez,14,2,0.0,booty,5,1,0.0,2014,9,23
5pY3ovFxbvAg7reGZjJQSp,23,1xn54DMo2qIqBuMqHtUsFd,see fire,8,2,0.0,ed sheeran,10,2,0.0,x deluxe edition,16,3,0.6,2014,6,21
5XAPpyIoYF3QXP34Hv8Pvx,77,1gbgmfoERh4YxIVyyjS8Hp,kill part iii,13,3,0.0,uicideboy,9,1,0.0,liver handle heart cant,23,4,0.0,2015,9,21
2qpuYv59RVgLKcA0DPl9Tt,34,2iKcHPjowr0aocynTxXPfV,taste,5,1,0.0,flowback,8,1,0.0,taste,5,1,0.0,2019,12,11
6oa3KgZJ83kb3qfjlExQKz,38,4VE8K1ccgbiGo0f8eeIxC0,el sueno de frida,17,4,0.0,antonio garcia isaac,20,3,0.0,ambientes,9,1,0.0,2019,7,5
7Aq7xOKfeuF3LYUw9KThRK,32,3KvddScey8CiktBSbHBSdV,love safe feat michael manring,30,5,0.5,marco maggiore,14,2,0.0,password deluxe edition,23,3,0.6,2014,1,20
2nvUC76Xju4HuqIFXeiCyI,0,5XpvRKPPxegcSmEfpftz7e,sturmmaske auf intro,20,3,0.0,kollegah,8,1,0.0,sturmmaske auf intro,20,3,0.0,2017,9,28
6BMfjQWq48IlYlQVS5BFRK,59,16ZMrJHpIg8yz4We1xuvuu,recuerdos,9,1,0.0,nicki nicole,12,2,0.0,recuerdos,9,1,0.0,2019,11,8
6iW38RGqdDGOofmz2HeXLW,77,6RlifxGX8F3IijsJXkTIlq,piece heart alok remix,22,4,0.0,meduza,6,1,0.0,piece heart alok remix,22,4,0.0,2019,6,7
5iQk6iWdOd8A93ps8P0lKG,34,1L5sWELs82dWte4Os3COg3,mit dem bmw,11,3,0.0,fler,4,1,0.0,flersguterjunge,15,1,0.0,2010,6,11
4od3o9g3lRGDJBgu4MXt2N,32,7DyokSzK93y9493yDSVLtS,wer bist du,11,3,0.0,haze,4,1,0.0,zukunft ep,10,2,0.0,2018,2,15
2Nzm9dtlzWHrYtbAt53NV8,3,3oSahToI00YnUgOPHNZ35i,girl,4,1,0.0,702,3,1,0.0,702,3,1,0.0,1999,1,1
1bHwmGAPsDShzHi4b23TBY,37,6ABqEktNUuYULXWUubkHKg,free mind,9,2,0.4,en vogue,8,2,0.0,best en vogue digital,21,4,0.5,2001,8,21
2Qd1iViAA4do31s4PzGtYM,7,4rDXSGZcCJPhkA7oVCx8TU,duel original mix,17,3,0.375,third party,11,2,0.0,xcuses violet edition unmixed edits,35,5,0.0,2011,7,29
2b8fOow8UzyDFAE27YhOZM,98,3nR9B40hYLKLcR0Eph3Goc,memory,6,1,0.0,maroon 5,8,2,0.0,memory,6,1,0.0,2019,9,20
3okPiJwW5nCLpug12sCL4p,15,3hbGLP1XTH7lNFJ3oHtswQ,day night,9,2,0.0,kink,4,1,0.0,kink deluxe edition,19,3,0.6,1964,10,2
2UDumaw7osnyjH7RZ2DLpB,67,0YkHsU3Mblh7jvNngbV20W,machine,7,1,0.0,three day grace,15,3,0.0,human,5,1,0.0,2015,3,27
7BiELrM90hRxpozaIXbsLw,69,4UlGauD7ROb3YbVOFMgW5u,sex,3,1,0.0,rihanna,7,1,0.0,anti deluxe,11,2,0.6,2016,1,28
6AgDFWLbbAt2migXMbrhXT,53,3glZbvQfT7BX4Ih3X3y63W,ready,5,1,0.2,7,1,1,0.0,7,1,1,0.0,1989,1,1
1zqzDv6vyh8JUHiG4yaElS,30,5SBHID8qGG3x52zgoh2ilz,make stormtrooper stiletto remastered 2011,42,5,0.0,queen,5,1,0.0,sheer heart attack 2011 remaster,32,5,0.0,1974,11,8
2AK6cgxQCh2Dyl7WzayO4K,0,1uAf2eQ04oPIMI6PZbDB0E,talking love,12,2,0.5,king arthur,11,2,0.0,believe kingdom,15,2,0.0,2016,10,28
0wYU3lB2iuflw0AV7C6N4l,35,5KCV3ZKKcnTiEuShIClMyR,alone,5,1,0.0,matthew miller,14,2,0.0,hold,4,1,0.0,2019,12,6
6bbHD9AvnyiPK8s9hOZfd0,3,6Tihi8QTaBhTnhHv8LtJZT,lo que paso paso,16,4,0.0,daddy yankee,12,2,0.0,barrio fino international version,33,4,0.0,2004,7,13
7dbjRLY969SvR0inx3h1eP,48,5t5vGOuw0QejHZ4KDEtyQR,helter skelter,14,2,0.0,rob zombie,10,2,0.0,helter skelter,14,2,0.0,2018,7,11
0871vn05d33xTvZllwVWKq,41,1eiSdwoRudvGTSBa5WOHlr,sas cafe,8,2,0.0,josh stanley,12,2,0.0,sas cafe,8,2,0.0,2019,6,7
2wINoRCKEZtA4CuLLwP86J,2,5g80A2GoF9f7OC2rBjhnbe,color audien remix,18,3,0.0,halsey,6,1,0.0,complementary color,19,2,0.0,2016,4,22
45uPKvMUFmObuDYka9AnKa,6,6GeHCNwwqMMUrpxuGTRYcf,pardon ego,10,2,0.0,logic,5,1,0.0,confession dangerous mind,25,3,-0.6,2019,5,10
25gSVIBOWeUqXG8DnzpCCs,2,6YNqwEtNpeKmvW5w4ccUk5,long live chief,15,3,0.043181818181818175,jidenna,7,1,0.0,long live chief,15,3,0.043181818181818175,2015,12,21
4xEF6fLuXzUiWJzMqhmpTh,57,5gHAu5aad9M7xKhxZ3pSZx,predictable,11,1,-0.2,set,3,1,0.0,midnight part 2,15,3,0.0,2020,1,3
34js2TOQm9tf6xhefJ97HI,45,2JpDKOMTykF3Z1dbTCO6CK,oye,3,1,0.0,gloria estefan,14,2,0.0,gloria,6,1,0.0,1998,4,20
1eduDdsjMO7Or4EXnMf2iS,66,4CzT5ueFBRpbILw34HQYxi,want,4,1,0.0,2pac,4,1,0.0,eyez,4,1,0.0,1996,2,13
2gwkD6igEhQbDQegRCcdoB,87,0O1PJ0t69iTO5yWrIeIga0,suge,4,1,0.0,dababy,6,1,0.0,baby baby,9,2,0.0,2019,3,1
1mIywsWR43SWCQmYnyibek,37,1PDBZG9XClqNODe9S0I79n,definition house music,22,3,0.0,bloody beetroot,15,2,-0.8,heavy,5,1,-0.2,2019,6,21
0Z2J91b2iTGLVTZC4fKgxf,65,1WBZyULtlANBKed7Zf9cDP,hit em single version,21,4,-0.07142857142857142,2pac,4,1,0.0,greatest hit,12,2,1.0,1998,1,1
0SLtqCrXBRrnkxSOMA3X4W,67,31Sx9uz9KqlvmX07Pvp0wN,let entertain,13,2,0.0,robbie williams,15,2,0.0,life thru lens,14,3,0.0,1997,1,1
7dbnaGb9MGC9MGLZVmFgas,1,67QRV9CFvcWx10eDzPO6ya,monster lead home,17,3,0.0,sara hartman,12,2,0.0,monster lead home,17,3,0.0,2015,11,13
4090PyjhaukeGh0c93jh1Y,19,4neIU9gg7nkWZkNltoi4lq,stuck middle,12,2,0.0,stealer wheel,13,2,0.0,stuck middle hit collection,27,4,0.0,1998,1,1
5zCunX8URvLoBHlg1Fnjv6,72,0UIIvTTWNB3gRQWFoxoEDh,already gone,12,2,0.0,sleeping last,13,2,0.0,cover vol 2,11,3,0.0,2016,11,4
3aFoTYsFE6N4g7M7b362cp,0,3bG1GHeybqiNtO96c85rS7,planeador,9,1,0.0,soda stereo,11,2,0.0,el ultimo concierto b,21,4,0.0,1997,12,16
1UPv6g8BKczPfZpqztTTiT,56,6q6mwXViMOLUfxeMOmIxIo,tu boca,7,2,0.0,beele,5,1,0.0,tu boca,7,2,0.0,2019,11,18
51zC0cKP0zSmXgj4kgfbl0,38,3Y1J65yjaAkqmV52TogmnL,thank u next,12,3,0.0,adam neely,10,2,0.0,thank u next,12,3,0.0,2019,4,15
0lbhKycRyqkOMKZ6thzfU4,79,5mG7RptOZno8N5iuCezmbz,mi error remix,14,3,0.0,eladio carrion,14,2,0.0,mi error remix,14,3,0.0,2019,11,18
6uCzY8MKTcLDExUR6nGl99,53,7llI8I1yBGYutWAbVob3ls,wolf totem,10,2,0.0,hu,2,1,0.0,wolf totem,10,2,0.0,2018,11,17
3iQHc5Mk6yN1ntBjJYD89H,7,4gguFmtJz3G4UiIhva7QaN,shot broiler remix,18,3,0.0,imagine dragon,14,2,0.0,shot broiler remix,18,3,0.0,2015,3,27
5y0RBOTeCL2YHCP49L83BR,14,567OnJohhpuUYhYIUaWnWt,,0,0,0.0,esco,4,1,0.0,,0,0,0.0,2018,9,21
2I2i2xm7RFAz06ZYsvlzPT,41,4y43TkdQVLhRc9Ckij3VmC,dont wan na get wise,20,5,0.24999999999999997,,0,0,0.0,dont wan na get wise,20,5,0.24999999999999997,2019,11,22
3ZffCQKLFLUvYM59XKLbVm,76,5dN7F9DV0Qg1XRdIgW8rke,wake september end,18,3,0.0,green day,9,2,-0.2,american idiot,14,2,-0.4,2004,9,21
2QVWfRV6tHKgK0RoWaIrcK,28,4fGEY9KiNgyXGWKMljyDgE,friend original mix,19,3,0.375,dj geducht,10,2,0.0,goodbye love,12,2,0.5,2017,5,24
0VDazr5nn6zpfjyXR7ZWXd,58,6ffcpnaUecLcpNj6Nx56jw,something like,14,2,0.0,mike candy,10,2,0.0,something like,14,2,0.0,2019,11,29
3VpLkugcSbYuDSOBKNxFaQ,43,73KjLxHjBCmF1MF3Iw5405,miss,4,1,0.0,proleter,8,1,0.0,bubble,6,1,0.0,2018,7,2
2y2sEBR4Jby9NYkh8Sqp89,25,4C3iEuPGaKx70a24kTEZmA,cuando la esperas,17,3,0.0,javiera mena,12,2,0.0,espejo,6,1,0.0,2018,4,27
7d1eEz2jOjE7wPIn5LLRmc,0,0jeb7d3wCAf4K9bi3DKHzd,like rolling stone edit,23,4,0.0,rolling stone,13,2,0.0,rolling stone single box set 19712006,37,6,-0.07142857142857142,2011,4,26
